N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1180.0,베트남개발1,216.0,0.0,0.00%,0.0,215.0,216.0,214.0
1181.0,메리츠 인버스 2X 은 선물 ETN(H),29670.0,0.0,0.00%,0.0,29670.0,29670.0,29670.0
1182.0,QV 인버스 레버리지 은 선물 ETN(H),29645.0,0.0,0.00%,0.0,29645.0,29645.0,29645.0
1183.0,KBSTAR 내수주플러스,8140.0,80.0,-0.97%,0.0,8140.0,8140.0,8140.0
1184.0,KOSEF 미국달러선물,14200.0,30.0,+0.21%,0.0,14185.0,14220.0,14185.0
1185.0,KODEX 고배당,9495.0,45.0,-0.47%,0.0,9530.0,9530.0,9485.0
1186.0,신한 레버리지 다우존스지수 선물 ETN(H),29415.0,535.0,-1.79%,0.0,29335.0,29415.0,29315.0
1187.0,코아스,950.0,2.0,-0.21%,500.0,955.0,955.0,946.0
1188.0,SOL 미국S&P500,11285.0,105.0,-0.92%,0.0,11290.0,11295.0,11265.0
1189.0,SOL 미국S&P500ESG,10475.0,115.0,-1.09%,0.0,10485.0,10485.0,10455.0
1190.0,ARIRANG 미국장기우량회사채,92800.0,195.0,+0.21%,0.0,96460.0,96460.0,92505.0
1191.0,TIGER 원유선물Enhanced(H),4995.0,250.0,-4.77%,0.0,4985.0,5005.0,4975.0
1192.0,TIGER S&P글로벌헬스케어(합성),19250.0,165.0,-0.85%,0.0,19250.0,19295.0,19245.0
1193.0,KODEX IT,16030.0,30.0,-0.19%,0.0,15915.0,16030.0,15915.0
1194.0,신한 브렌트원유 선물 ETN(H),14310.0,610.0,-4.09%,0.0,14320.0,14345.0,14310.0
1195.0,하나 레버리지 옥수수 선물 ETN(H),28215.0,0.0,0.00%,0.0,28215.0,28215.0,28215.0
1196.0,HANARO 코스닥150,11255.0,35.0,-0.31%,0.0,11180.0,11260.0,11180.0
1197.0,TRUE 인버스 2X 플래티넘 선물 ETN,27915.0,810.0,+2.99%,0.0,28025.0,28025.0,27910.0
1198.0,KINDEX 200TR,19850.0,105.0,-0.53%,0.0,19750.0,19850.0,19750.0
1199.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,13860.0,5.0,+0.04%,0.0,13860.0,13925.0,13860.0
1200.0,미래에셋 K200 Auto-KO-P 2212-01 ETN,13760.0,135.0,+0.99%,0.0,13765.0,13765.0,13760.0
1201.0,ARIRANG 미국나스닥테크,21090.0,110.0,-0.52%,0.0,21185.0,21185.0,21000.0
1202.0,KODEX 헬스케어,12910.0,60.0,-0.46%,0.0,12855.0,12910.0,12830.0
1203.0,KODEX S&P글로벌인프라(합성),14815.0,160.0,-1.07%,0.0,14655.0,14820.0,14655.0
1204.0,세방우,7210.0,40.0,-0.55%,500.0,7210.0,7210.0,7210.0
1205.0,신한 콩 선물 ETN(H),13285.0,0.0,0.00%,0.0,13285.0,13285.0,13285.0
1206.0,대덕전자1우,12650.0,300.0,+2.43%,500.0,12250.0,12650.0,12250.0
1207.0,TIGER 200IT레버리지,33055.0,5.0,+0.02%,0.0,32405.0,33055.0,32405.0
1208.0,KODEX 차이나A50,20310.0,195.0,-0.95%,0.0,20630.0,20630.0,20305.0
1209.0,삼성 레버리지 금 선물 ETN(H),26385.0,330.0,-1.24%,0.0,26370.0,26425.0,26370.0
1210.0,삼성 KRX 금현물 ETN,13145.0,0.0,0.00%,0.0,13145.0,13145.0,13145.0
1211.0,TIGER 차이나반도체FACTSET,7425.0,5.0,+0.07%,0.0,7435.0,7435.0,7325.0
1212.0,NPC우,4930.0,140.0,+2.92%,500.0,4745.0,5100.0,4740.0
1213.0,신한 금 선물 ETN(H),12950.0,75.0,-0.58%,0.0,12940.0,12955.0,12935.0
1214.0,TIGER 차이나CSI300인버스(합성),8070.0,65.0,+0.81%,0.0,8035.0,8070.0,8035.0
1215.0,KODEX 미국S&P에너지(합성),12630.0,460.0,-3.51%,0.0,12660.0,12695.0,12630.0
1216.0,메리츠 인버스 2X 구리 선물 ETN(H),25695.0,0.0,0.00%,0.0,25695.0,25695.0,25695.0
1217.0,QV 인버스 레버리지 구리 선물 ETN(H),25635.0,0.0,0.00%,0.0,25635.0,25635.0,25635.0
1218.0,일정실업,21350.0,1100.0,+5.43%,5000.0,20250.0,22300.0,20250.0
1219.0,메리츠 레버리지 대표 농산물 선물 ETN(H),25545.0,285.0,-1.10%,0.0,25400.0,25630.0,25400.0
1220.0,솔루스첨단소재2우B,13500.0,0.0,0.00%,100.0,14200.0,14200.0,13500.0
1221.0,신한 인버스 2X 천연가스 선물 ETN(H),85.0,0.0,0.00%,0.0,85.0,85.0,80.0
1222.0,ARIRANG 미국단기우량회사채,110500.0,320.0,-0.29%,0.0,110630.0,111190.0,110500.0
1223.0,TIGER AI코리아그로스액티브,11035.0,80.0,-0.72%,0.0,11035.0,11035.0,11035.0
1224.0,삼성중공우,221000.0,0.0,0.00%,1000.0,222500.0,222500.0,221000.0
1225.0,하나 인버스 2X 구리 선물 ETN(H),25375.0,0.0,0.00%,0.0,25375.0,25375.0,25375.0
1226.0,KODEX 탄소효율그린뉴딜,7880.0,30.0,-0.38%,0.0,7860.0,7880.0,7860.0
1227.0,삼성 레버리지 은 선물 ETN(H),8305.0,240.0,-2.81%,0.0,8300.0,8330.0,8290.0
1228.0,TRUE 인버스 2X 금 선물 ETN,24705.0,480.0,+1.98%,0.0,24725.0,24725.0,24705.0
1229.0,TIGER 골드선물(H),12325.0,75.0,-0.60%,0.0,12325.0,12330.0,12305.0
1230.0,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,12240.0,0.0,0.00%,0.0,12240.0,12240.0,12240.0
1231.0,KBSTAR 비메모리반도체액티브,7645.0,0.0,0.00%,0.0,7565.0,7655.0,7545.0
1232.0,KODEX 미국러셀2000(H),12015.0,145.0,-1.19%,0.0,11975.0,12015.0,11975.0
1233.0,KBSTAR 국채선물3년,50230.0,65.0,-0.13%,0.0,50230.0,50230.0,50230.0
1234.0,에이리츠,5350.0,40.0,-0.74%,5000.0,5380.0,5380.0,5300.0
1235.0,미래에셋 인버스 코스피200 선물 ETN,11930.0,65.0,+0.55%,0.0,11980.0,11980.0,11930.0
1236.0,신한 인버스 코스피 200 선물 ETN,11920.0,65.0,+0.55%,0.0,11965.0,11965.0,11920.0
1237.0,KINDEX 친환경자동차밸류체인액티브,9505.0,45.0,-0.47%,0.0,9470.0,9505.0,9470.0
1238.0,하이트론,2470.0,0.0,0.00%,2500.0,0.0,0.0,0.0
1239.0,코리아써우,8000.0,80.0,+1.01%,500.0,7880.0,8070.0,7800.0
1240.0,신한 옥수수 선물 ETN(H),11800.0,60.0,+0.51%,0.0,11800.0,11800.0,11800.0
1241.0,KINDEX ESG액티브,7145.0,50.0,-0.69%,0.0,7165.0,7165.0,7145.0
1242.0,다이나믹디자인,4445.0,15.0,+0.34%,500.0,4430.0,4445.0,4410.0
1243.0,TIGER 코스닥150선물인버스,5030.0,25.0,+0.50%,0.0,5045.0,5070.0,5020.0
1244.0,TIGER 삼성그룹펀더멘털,10205.0,75.0,-0.73%,0.0,10210.0,10210.0,10175.0
1245.0,삼성 인버스 2X 은 선물 ETN(H),2325.0,45.0,+1.97%,0.0,2330.0,2340.0,2325.0
1246.0,TIGER 200동일가중,11070.0,60.0,-0.54%,0.0,11070.0,11070.0,11070.0
1247.0,신한 인버스 코스닥 150 선물 ETN,11400.0,50.0,-0.44%,0.0,11415.0,11415.0,11395.0
1248.0,미래에셋 인버스 코스닥150 선물 ETN,11395.0,120.0,+1.06%,0.0,11410.0,11410.0,11395.0
1249.0,TIGER 구리실물,9550.0,425.0,-4.26%,0.0,9975.0,9975.0,9550.0
1250.0,TIGER 200 금융,5830.0,40.0,-0.68%,0.0,5840.0,5840.0,5785.0
1251.0,TIGER KRX게임K-뉴딜,6670.0,20.0,-0.30%,0.0,6610.0,6705.0,6610.0
1252.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),22235.0,195.0,+0.88%,0.0,22190.0,22235.0,22190.0
1253.0,대상우,16050.0,0.0,0.00%,1000.0,15950.0,16100.0,15950.0
1254.0,QV 인버스 미국 IT TOP5 ETN(H),10960.0,0.0,0.00%,0.0,10960.0,10960.0,10960.0
1255.0,KODEX 미국ETF산업Top10 Indxx,11240.0,85.0,-0.75%,0.0,11215.0,11245.0,11190.0
1256.0,KB 레버리지 항셍테크 선물 ETN(H),1990.0,80.0,-3.86%,0.0,1970.0,2000.0,1970.0
1257.0,대신 2X 아연선물 ETN(H),10910.0,85.0,+0.79%,0.0,10850.0,10910.0,10850.0
1258.0,대신 밀 선물 ETN(H),10910.0,270.0,-2.42%,0.0,10995.0,10995.0,10855.0
1259.0,KBSTAR 글로벌4차산업IT(합성 H),18130.0,370.0,-2.00%,0.0,18495.0,18495.0,18130.0
1260.0,KODEX 미국채10년선물,12065.0,5.0,-0.04%,0.0,12080.0,12085.0,12060.0
1261.0,KODEX TRF5050,12030.0,25.0,-0.21%,0.0,12045.0,12060.0,12030.0
1262.0,삼성 코스피 풋매도 4% OTM ETN,10805.0,0.0,0.00%,0.0,10805.0,10805.0,10805.0
1263.0,TIGER 코스피고배당,13440.0,60.0,-0.44%,0.0,13395.0,13445.0,13375.0
1264.0,LX하우시스우,20550.0,150.0,-0.72%,5000.0,20700.0,20700.0,20550.0
1265.0,KODEX TRF7030,13235.0,10.0,-0.08%,0.0,13225.0,13245.0,13155.0
1266.0,메리츠 레버리지 인플레이션 국채 ETN,10555.0,0.0,0.00%,0.0,10555.0,10555.0,10555.0
1267.0,메리츠 인버스 2X 금 선물 ETN(H),21095.0,0.0,0.00%,0.0,21095.0,21095.0,21095.0
1268.0,KODEX 에너지화학,15760.0,315.0,-1.96%,0.0,15855.0,15855.0,15745.0
1269.0,TRUE 레버리지 금 선물 ETN,20795.0,0.0,0.00%,0.0,20795.0,20795.0,20795.0
1270.0,미래에셋 미디어엔터 Core5 ETN,10390.0,0.0,0.00%,0.0,10390.0,10390.0,10390.0
1271.0,QV 인버스 레버리지 금 선물 ETN(H),20745.0,0.0,0.00%,0.0,20745.0,20745.0,20745.0
1272.0,메리츠 인플레이션 국채 ETN,10365.0,0.0,0.00%,0.0,10365.0,10365.0,10365.0
1273.0,KINDEX 아시아TOP50S&P,12535.0,100.0,-0.79%,0.0,12535.0,12535.0,12520.0
1274.0,하이트진로2우B,18300.0,150.0,-0.81%,5000.0,18400.0,18400.0,18300.0
1275.0,KODEX 미국달러선물레버리지,13005.0,60.0,+0.46%,0.0,13000.0,13045.0,12990.0
1276.0,KODEX 배당성장채권혼합,11375.0,40.0,-0.35%,0.0,11350.0,11395.0,11350.0
1277.0,신한 인버스 2X 구리 선물 ETN,4070.0,75.0,+1.88%,0.0,4065.0,4085.0,4055.0
1278.0,티와이홀딩스우,16150.0,50.0,-0.31%,500.0,16250.0,16250.0,16000.0
1279.0,TIGER 미국S&P500배당귀족,10370.0,85.0,-0.81%,0.0,10370.0,10370.0,10335.0
1280.0,유유제약1우,8900.0,50.0,+0.56%,1000.0,8850.0,8920.0,8760.0
1281.0,QV iSelect 글로벌 EMP ETN(H),10035.0,0.0,0.00%,0.0,10035.0,10035.0,10035.0
1282.0,키움 코스닥 150 ETN,9950.0,0.0,0.00%,0.0,9950.0,9950.0,9950.0
1283.0,TIMEFOLIO 이노베이션액티브,7935.0,65.0,-0.81%,0.0,8000.0,8000.0,7935.0
1284.0,신한 은 선물 ETN(H),9835.0,135.0,-1.35%,0.0,9835.0,9835.0,9835.0
1285.0,KODEX 게임산업,8895.0,15.0,-0.17%,0.0,8815.0,8925.0,8800.0
1286.0,ARIRANG 우량회사채50 1년,108555.0,30.0,-0.03%,0.0,108590.0,108590.0,108555.0
1287.0,신한 다우존스지수 선물 ETN(H),19490.0,0.0,0.00%,0.0,19490.0,19490.0,19490.0
1288.0,메리츠 미국 인플레이션 국채 ETN(H),9670.0,60.0,-0.62%,0.0,9675.0,9675.0,9670.0
1289.0,TIGER KRX300,14805.0,0.0,0.00%,0.0,14805.0,14805.0,14805.0
1290.0,대신 인버스 천연가스 선물 ETN(H),2405.0,30.0,+1.26%,0.0,2400.0,2410.0,2390.0
1291.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,19215.0,1960.0,-9.26%,0.0,19180.0,19305.0,19140.0
1292.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,0.0,0.0
1293.0,대한제당우,2955.0,5.0,+0.17%,500.0,2970.0,2970.0,2930.0
1294.0,하나 S&P 레버리지 WTI원유 선물 ETN,19150.0,2130.0,-10.01%,0.0,19160.0,19285.0,19120.0
1295.0,QV 블룸버그 2X WTI원유선물 ETN,19130.0,2065.0,-9.74%,0.0,19200.0,19230.0,19105.0
1296.0,넥센타이어1우B,2930.0,10.0,+0.34%,500.0,2940.0,2940.0,2930.0
1297.0,HANARO Fn K-POP&미디어,7875.0,15.0,+0.19%,0.0,7770.0,7875.0,7770.0
1298.0,KBSTAR 국고채3년,107530.0,90.0,-0.08%,0.0,107560.0,107560.0,107530.0
1299.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,18815.0,1670.0,+9.74%,0.0,18780.0,18820.0,18715.0
1300.0,KB S&P 인버스 2X WTI원유 선물 ETN,18810.0,1650.0,+9.62%,0.0,18770.0,18810.0,18690.0
1301.0,하나 S&P 인버스 2X WTI원유 선물 ETN,18810.0,1660.0,+9.68%,0.0,18825.0,18835.0,18715.0
1302.0,QV 블룸버그 -2X WTI원유선물 ETN,18775.0,1690.0,+9.89%,0.0,18155.0,18840.0,18155.0
1303.0,신한 K200 USD 선물 바이셀 ETN,9370.0,0.0,0.00%,0.0,9370.0,9370.0,9370.0
1304.0,TIGER 로우볼,11235.0,45.0,-0.40%,0.0,11255.0,11255.0,11235.0
1305.0,KODEX 3대농산물선물(H),12950.0,105.0,-0.80%,0.0,12970.0,12980.0,12910.0
1306.0,KINDEX 러시아MSCI(합성),10070.0,0.0,0.00%,0.0,0.0,0.0,0.0
1307.0,코오롱우,17250.0,100.0,+0.58%,5000.0,17100.0,17500.0,17100.0
1308.0,KTOP 코스피50,22095.0,80.0,-0.36%,0.0,22000.0,22095.0,21975.0
1309.0,WOORI 대한민국국고채액티브,49105.0,130.0,-0.26%,0.0,49290.0,49295.0,49105.0
1310.0,삼성 인버스 2X 구리 선물 ETN(H),3665.0,50.0,+1.38%,0.0,3675.0,3675.0,3655.0
1311.0,KB 인버스 천연가스 선물 ETN,4070.0,45.0,+1.12%,0.0,4070.0,4070.0,4035.0
1312.0,메리츠 미국레버리지 인플레이션국채ETN(H),9135.0,90.0,-0.98%,0.0,9135.0,9135.0,9135.0
1313.0,HANARO 글로벌탄소배출권선물ICE(합성),12165.0,355.0,-2.84%,0.0,12200.0,12200.0,12155.0
1314.0,삼양홀딩스우,59900.0,500.0,+0.84%,5000.0,59900.0,59900.0,59900.0
1315.0,KODEX 운송,5200.0,0.0,0.00%,0.0,5165.0,5215.0,5155.0
1316.0,TIGER 200 에너지화학,16335.0,265.0,-1.60%,0.0,16445.0,16445.0,16315.0
1317.0,KB 인버스 2X 항셍테크 선물 ETN,17950.0,600.0,+3.46%,0.0,17975.0,17975.0,17875.0
1318.0,KB 인버스 2X 나스닥 100 ETN,8975.0,250.0,+2.87%,0.0,8990.0,9000.0,8940.0
1319.0,메리츠 인버스 2X 국채30년 ETN,17785.0,0.0,0.00%,0.0,17785.0,17785.0,17785.0
1320.0,한화우,36700.0,100.0,-0.27%,5000.0,36800.0,36800.0,36700.0
1321.0,QV 레버리지 금 선물 ETN(H),17575.0,0.0,0.00%,0.0,17575.0,17575.0,17575.0
1322.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),17565.0,1960.0,-10.04%,0.0,17585.0,17665.0,17545.0
1323.0,KB S&P 레버리지 WTI원유 선물 ETN(H),17550.0,1905.0,-9.79%,0.0,17585.0,17660.0,17540.0
1324.0,삼성 레버리지 나스닥 100 ETN(H),8670.0,205.0,-2.31%,0.0,8635.0,8690.0,8605.0
1325.0,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,8665.0,0.0,0.00%,0.0,8665.0,8665.0,8665.0
1326.0,QV 미국 IT TOP5 ETN(H),24685.0,315.0,-1.26%,0.0,24685.0,24685.0,24685.0
1327.0,메리츠 레버리지 금 선물 ETN(H),17230.0,210.0,-1.20%,0.0,17230.0,17230.0,17230.0
1328.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),17230.0,1485.0,+9.43%,0.0,17235.0,17260.0,17135.0
1329.0,KODEX 코스피100,24435.0,130.0,-0.53%,0.0,24375.0,24435.0,24370.0
1330.0,KOSEF 미국달러선물레버리지,12385.0,50.0,+0.41%,0.0,12385.0,12440.0,12385.0
1331.0,ARIRANG ESG성장주액티브,7580.0,45.0,-0.59%,0.0,7565.0,7580.0,7530.0
1332.0,TIGER 미국나스닥100TR채권혼합Fn,10280.0,60.0,-0.58%,0.0,10300.0,10305.0,10280.0
1333.0,신한 인버스 2X 은 선물 ETN(H),3390.0,80.0,+2.42%,0.0,3395.0,3400.0,3385.0
1334.0,LX홀딩스1우,11550.0,100.0,-0.86%,1000.0,11550.0,11650.0,11500.0
1335.0,삼성 인버스 2X HSCEI ETN(H),16880.0,810.0,+5.04%,0.0,16880.0,16880.0,16880.0
1336.0,미래에셋 Q150 Core5 ETN,8435.0,0.0,0.00%,0.0,8435.0,8435.0,8435.0
1337.0,한진칼우,31300.0,200.0,-0.63%,2500.0,31500.0,31500.0,31250.0
1338.0,KODEX 기계장비,5700.0,160.0,-2.73%,0.0,5785.0,5790.0,5700.0
1339.0,KODEX 배당성장,12885.0,5.0,-0.04%,0.0,12890.0,12895.0,12855.0
1340.0,KODEX Fn시스템반도체,7225.0,5.0,+0.07%,0.0,7145.0,7225.0,7135.0
1341.0,ARIRANG 미국다우존스고배당주(합성 H),16105.0,220.0,-1.35%,0.0,16320.0,16320.0,16100.0
1342.0,KODEX 글로벌4차산업로보틱스(합성),15185.0,5.0,-0.03%,0.0,15180.0,15185.0,15025.0
1343.0,KBSTAR 200선물레버리지,13745.0,235.0,-1.68%,0.0,13710.0,13745.0,13675.0
1344.0,미래에셋 코스피200 선물 ETN,8200.0,35.0,-0.43%,0.0,8215.0,8215.0,8200.0
1345.0,미래에셋 코스닥150 선물 ETN,8190.0,60.0,+0.74%,0.0,8210.0,8210.0,8190.0
1346.0,KODEX 다우존스미국리츠(H),13090.0,235.0,-1.76%,0.0,13235.0,13235.0,13040.0
1347.0,KODEX 200롱코스닥150숏선물,10225.0,50.0,-0.49%,0.0,10295.0,10295.0,10225.0
1348.0,QV S&P500 VIX S/T 선물 ETN C,8135.0,115.0,+1.43%,0.0,8030.0,8195.0,8030.0
1349.0,TIGER MSCI KOREA ESG리더스,8740.0,25.0,-0.29%,0.0,8690.0,8740.0,8690.0
1350.0,신한 코스피 200 ETN,8110.0,35.0,-0.43%,0.0,8135.0,8135.0,8110.0
1351.0,TRUE 인버스 은 선물 ETN,16170.0,0.0,0.00%,0.0,16170.0,16170.0,16170.0
1352.0,KOSEF 미국달러선물인버스2X,5900.0,25.0,-0.42%,0.0,5910.0,5910.0,5885.0
1353.0,HANARO Fn K-게임,5465.0,10.0,-0.18%,0.0,5430.0,5480.0,5415.0
1354.0,KODEX 보험,6435.0,50.0,-0.77%,0.0,6455.0,6460.0,6400.0
1355.0,신한 FnGuide 폐기물처리 ETN,8035.0,45.0,-0.56%,0.0,8070.0,8070.0,8035.0
1356.0,TIGER K게임,10040.0,35.0,-0.35%,0.0,9985.0,10095.0,9950.0
1357.0,KODEX 미국클린에너지나스닥,11440.0,195.0,-1.68%,0.0,11335.0,11465.0,11335.0
1358.0,메리츠 인버스 2X KRX300 선물 ETN,15970.0,0.0,0.00%,0.0,15970.0,15970.0,15970.0
1359.0,TRUE 인버스 플래티넘 선물 ETN,15900.0,0.0,0.00%,0.0,15900.0,15900.0,15900.0
1360.0,KINDEX 코스닥150,11305.0,20.0,-0.18%,0.0,11220.0,11305.0,11220.0
1361.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),105.0,10.0,+10.53%,0.0,105.0,105.0,100.0
1362.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),15645.0,20.0,+0.13%,0.0,15510.0,15645.0,15510.0
1363.0,KODEX 필수소비재,7105.0,20.0,-0.28%,0.0,7080.0,7105.0,7070.0
1364.0,신한 코스닥 150 ETN,7810.0,80.0,+1.03%,0.0,7835.0,7835.0,7810.0
1365.0,KINDEX 미국다우존스리츠(합성 H),86645.0,1190.0,-1.35%,0.0,86535.0,86665.0,86535.0
1366.0,신한 레버리지 구리 선물 ETN,15580.0,230.0,-1.45%,0.0,15585.0,15600.0,15580.0
1367.0,KBSTAR 글로벌클린에너지S&P,11035.0,20.0,-0.18%,0.0,10940.0,11035.0,10940.0
1368.0,KB 인버스 2X 은 선물 ETN(H),30475.0,845.0,+2.85%,0.0,30470.0,30475.0,30470.0
1369.0,TRUE 레버리지 플래티넘 선물 ETN,15155.0,410.0,-2.63%,0.0,15090.0,15155.0,15090.0
